ticker	sponsor_name	nct_id	phase	overall_status	brief_title	study_first_submitted_date	start_date	intervention_type	intervention_name	conditions	data_source	drug_chembl_id	target_chembl_id	action_type	target_name	gene_symbol	target_type
ABBV	AbbVie	NCT00788684	PHASE1	COMPLETED	Safety Study of ABT-263 in Combination With Rituximab in Lymphoid Cancers	2008-11-10	2009-07-21	DRUG	ABT-263	CD20-Positive Lymphoid Malignancies | Chronic Lymphoid Leukemia | Hematological Malignancies | Non-Hodgkin's Lymphoma	AACT/ClinicalTrials.gov	CHEMBL443684	CHEMBL4677	INHIBITOR	Apoptosis regulator Bcl-W	BCL2L2	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT01009073	PHASE1	COMPLETED	A Study Evaluating ABT-263 With Erlotinib, ABT-263 With Irinotecan, and ABT-263 Monotherapy in Cancer Subjects	2009-10-19	2009-10-31	DRUG	ABT-263	Solid Tumors	AACT/ClinicalTrials.gov	CHEMBL443684	CHEMBL4860	INHIBITOR	Apoptosis regulator Bcl-2	BCL2	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT01009073	PHASE1	COMPLETED	A Study Evaluating ABT-263 With Erlotinib, ABT-263 With Irinotecan, and ABT-263 Monotherapy in Cancer Subjects	2009-10-19	2009-10-31	DRUG	ABT-263	Solid Tumors	AACT/ClinicalTrials.gov	CHEMBL443684	CHEMBL4625	INHIBITOR	Apoptosis regulator Bcl-X (Bcl-XL)	BCL2L1	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT01009073	PHASE1	COMPLETED	A Study Evaluating ABT-263 With Erlotinib, ABT-263 With Irinotecan, and ABT-263 Monotherapy in Cancer Subjects	2009-10-19	2009-10-31	DRUG	ABT-263	Solid Tumors	AACT/ClinicalTrials.gov	CHEMBL443684	CHEMBL4677	INHIBITOR	Apoptosis regulator Bcl-W	BCL2L2	single_protein
ABBV	AbbVie	NCT00888693	PHASE1	COMPLETED	A Multiple Dose Study of Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of ABT-288 in Stable Subjects With Schizophrenia	2009-04-27	2008-11-30	DRUG	ABT-288	Schizophrenia	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT00986037	PHASE1	COMPLETED	Assessment of the Safety of ABT-308 in Healthy Volunteers and Subjects With Asthma	2009-09-25	2009-10-31	DRUG	ABT-308	Asthma	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT02534870	PHASE1	COMPLETED	Pharmacokinetics and Safety of the Co-administration of ABT-450/Ritonavir/ABT-267 (ABT-450/r/ABT-267) and ABT-333 in Healthy Chinese Subjects	2015-08-26	2015-09-30	DRUG	ABT-333	Healthy Volunteer	AACT/ClinicalTrials.gov	CHEMBL3137312	CHEMBL4296320	INHIBITOR	RNA-directed RNA polymerase (HCV NS5B)		viral
ABBV	AbbVie	NCT02052349	PHASE1	COMPLETED	Bioavailability of ABT-333 Within the Gastrointestinal Tract in Healthy Subjects	2014-01-30	2013-11-30	DRUG	ABT-333	Relative Bioavailability	AACT/ClinicalTrials.gov	CHEMBL3137312	CHEMBL4296320	INHIBITOR	RNA-directed RNA polymerase (HCV NS5B)		viral
ABBV	AbbVie	NCT00696904	PHASE1	COMPLETED	Study of ABT-333 in Both Healthy Volunteers and Hepatitis C Virus (HCV) + Genotype 1 Infected Subjects	2008-06-11	2008-06-30	DRUG	ABT-333	HCV Infection	AACT/ClinicalTrials.gov	CHEMBL3137312	CHEMBL4296320	INHIBITOR	RNA-directed RNA polymerase (HCV NS5B)		viral
ABBV	AbbVie (prior sponsor, Abbott)	NCT01110473	PHASE1	COMPLETED	ABT-348 as Monotherapy and in Combination With Azacitidine to Treat Advanced Hematologic Malignancies	2010-03-26	2010-04-30	DRUG	ABT-348	Acute Lymphoblastic Leukemia | Acute Myelogenous Leukemia | B-cell Chronic Lymphocytic Leukemia | Chronic Myelogenous Leukemia | Myelodysplasia	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01110486	PHASE1	COMPLETED	ABT-348 as Monotherapy or Combination With Carboplatin or Docetaxel to Treat Advanced Solid Tumors	2010-03-26	2010-03-31	DRUG	ABT-348	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01110473	PHASE1	COMPLETED	ABT-348 as Monotherapy and in Combination With Azacitidine to Treat Advanced Hematologic Malignancies	2010-03-26	2010-04-30	DRUG	ABT-348 and azacitidine	Acute Lymphoblastic Leukemia | Acute Myelogenous Leukemia | B-cell Chronic Lymphocytic Leukemia | Chronic Myelogenous Leukemia | Myelodysplasia	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01110486	PHASE1	COMPLETED	ABT-348 as Monotherapy or Combination With Carboplatin or Docetaxel to Treat Advanced Solid Tumors	2010-03-26	2010-03-31	DRUG	ABT-348 and carboplatin	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01110486	PHASE1	COMPLETED	ABT-348 as Monotherapy or Combination With Carboplatin or Docetaxel to Treat Advanced Solid Tumors	2010-03-26	2010-03-31	DRUG	ABT-348 and docetaxel	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01908010	PHASE1	COMPLETED	Safety, Tolerability, and Pharmacokinetics of ABT-354 in Subjects With Mild-to-Moderate Alzheimer's Disease on Stable Doses of Acetylcholinesterase Inhibitors	2013-07-23	2013-07-31	DRUG	ABT-354	Alzheimer's Disease	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01741727	PHASE1	COMPLETED	A Study of ABT-414 in Subjects With Solid Tumors	2012-09-19	2012-10-31	DRUG	ABT-414	Squamous Cell Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01800695	PHASE1	COMPLETED	Evaluating the Safety and Pharmacokinetics of ABT-414 for Subjects With Glioblastoma Multiforme	2013-02-05	2013-04-02	DRUG	ABT-414	Glioblastoma Multiforme	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01380704	PHASE1	COMPLETED	Safety and Pharmacodynamic Study of ABT-436 in Major Depressive Disorder	2011-06-01	2011-06-30	DRUG	ABT-436	Major Depressive Disorder	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT00850044	PHASE1	COMPLETED	Safety, Tolerability and PK Study of Single Doses of ABT-450 With and Without Ritonavir to Treat Hepatitis C Virus (HCV) Genotype 1	2009-02-20	2009-02-28	DRUG	ABT-450	HCV Infection	AACT/ClinicalTrials.gov	CHEMBL3391662	CHEMBL2095231	INHIBITOR	HCV NS3/4A serine protease		viral
ABBV	AbbVie	NCT02052362	PHASE1	COMPLETED	Bioavailability of ABT-450 and ABT-267 With Ritonavir	2014-01-30	2014-01-31	DRUG	ABT-450/r/ABT-267	Absolute Bioavailability	AACT/ClinicalTrials.gov	CHEMBL3391662	CHEMBL2095231	INHIBITOR	HCV NS3/4A serine protease		viral
ABBV	AbbVie	NCT02534870	PHASE1	COMPLETED	Pharmacokinetics and Safety of the Co-administration of ABT-450/Ritonavir/ABT-267 (ABT-450/r/ABT-267) and ABT-333 in Healthy Chinese Subjects	2015-08-26	2015-09-30	DRUG	ABT-450/r/ABT-267	Healthy Volunteer	AACT/ClinicalTrials.gov	CHEMBL3391662	CHEMBL2095231	INHIBITOR	HCV NS3/4A serine protease		viral
ABBV	AbbVie	NCT02296905	PHASE1	COMPLETED	Pharmacokinetics and Safety of ABT-493 and/or ABT-530 in Subjects With Normal and Impaired Hepatic Function	2014-11-19	2014-10-31	DRUG	ABT-493	Hepatic Impairment	AACT/ClinicalTrials.gov	CHEMBL3545363	CHEMBL2095231	INHIBITOR	Hepatitis C virus NS3/NS4A serine protease		viral
ABBV	AbbVie	NCT02442258	PHASE1	COMPLETED	Pharmacokinetics and Safety of ABT-493 and ABT-530 in Subjects With Normal and Impaired Renal Function	2015-05-11	2015-03-31	DRUG	ABT-493	Renal Impairment	AACT/ClinicalTrials.gov	CHEMBL3545363	CHEMBL2095231	INHIBITOR	Hepatitis C virus NS3/NS4A serine protease		viral
ABBV	AbbVie (prior sponsor, Abbott)	NCT01741493	PHASE1	COMPLETED	A Study in Healthy Adults and Adult Subjects With Rheumatoid Arthritis to Evaluate the Safety, Tolerability and Pharmacokinetics After Multiple Doses of ABT-494	2012-12-03	2012-11-30	DRUG	ABT-494	Rheumatoid Arthritis	AACT/ClinicalTrials.gov	CHEMBL3989585	CHEMBL2835	INHIBITOR	Tyrosine-protein kinase JAK1	JAK1	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT01741493	PHASE1	COMPLETED	A Study in Healthy Adults and Adult Subjects With Rheumatoid Arthritis to Evaluate the Safety, Tolerability and Pharmacokinetics After Multiple Doses of ABT-494	2012-12-03	2012-11-30	DRUG	ABT-494	Rheumatoid Arthritis	AACT/ClinicalTrials.gov	CHEMBL3989585	CHEMBL2971	INHIBITOR	Tyrosine-protein kinase JAK2	JAK2	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT01741493	PHASE1	COMPLETED	A Study in Healthy Adults and Adult Subjects With Rheumatoid Arthritis to Evaluate the Safety, Tolerability and Pharmacokinetics After Multiple Doses of ABT-494	2012-12-03	2012-11-30	DRUG	ABT-494	Rheumatoid Arthritis	AACT/ClinicalTrials.gov	CHEMBL3989585	CHEMBL2148	INHIBITOR	Tyrosine-protein kinase JAK3	JAK3	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT01741493	PHASE1	COMPLETED	A Study in Healthy Adults and Adult Subjects With Rheumatoid Arthritis to Evaluate the Safety, Tolerability and Pharmacokinetics After Multiple Doses of ABT-494	2012-12-03	2012-11-30	DRUG	ABT-494	Rheumatoid Arthritis	AACT/ClinicalTrials.gov	CHEMBL3989585	CHEMBL3553	INHIBITOR	Non-receptor tyrosine-protein kinase TYK2	TYK2	single_protein
ABBV	AbbVie	NCT02442258	PHASE1	COMPLETED	Pharmacokinetics and Safety of ABT-493 and ABT-530 in Subjects With Normal and Impaired Renal Function	2015-05-11	2015-03-31	DRUG	ABT-530	Renal Impairment	AACT/ClinicalTrials.gov	CHEMBL3545123	CHEMBL3307224	INHIBITOR	Hepatitis C virus nonstructural protein 5A (NS5A)		viral
ABBV	AbbVie	NCT02296905	PHASE1	COMPLETED	Pharmacokinetics and Safety of ABT-493 and/or ABT-530 in Subjects With Normal and Impaired Hepatic Function	2014-11-19	2014-10-31	DRUG	ABT-530	Hepatic Impairment	AACT/ClinicalTrials.gov	CHEMBL3545123	CHEMBL3307224	INHIBITOR	Hepatitis C virus nonstructural protein 5A (NS5A)		viral
ABBV	AbbVie	NCT02601885	PHASE1	COMPLETED	A Multiple Dose Study of ABT-555 in Subjects With Relapsing Forms of Multiple Sclerosis	2015-11-05	2016-10-18	DRUG	ABT-555	Multiple Sclerosis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT02606630	PHASE1	TERMINATED	[11C]-PBR28 Positron Emission Tomography Study to Evaluate the Effect of ABT 555 in Subjects With Relapsing Forms of Multiple Sclerosis	2015-11-13	2015-10-31	DRUG	ABT-555	Multiple Sclerosis	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01472016	PHASE1	COMPLETED	Study of ABT-700 in Subjects With Advanced Solid Tumors	2011-10-14	2011-10-06	DRUG	ABT-700	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01339650	PHASE1	COMPLETED	Study of ABT-767 in Subjects With Breast Cancer 1 and Breast Cancer 2 (BRCA 1 and BRCA 2) Mutations and Solid Tumors or High Grade Serous Ovarian, Fallopian Tube, or Primary Peritoneal Cancer	2011-04-04	2011-05-06	DRUG	ABT-767	Fallopian Tube | Primary Peritoneal Cancer | Solid Tumors (e.g. Breast, Ovarian, Prostate, or Pancreatic) and Ovarian	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01472003	PHASE1	COMPLETED	An Evaluation of the Biodistribution and Imaging Characteristics of ABT-806i (111In-ABT-806) in Subjects With Advanced Solid Tumor Types	2011-10-12	2011-10-31	DRUG	ABT-806	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01255657	PHASE1	COMPLETED	A Study of ABT-806 in Subjects With Advanced Solid Tumor Types	2010-11-22	2010-11-30	DRUG	ABT-806	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01406119	PHASE1	COMPLETED	An Extension Study of ABT-806 in Subjects With Advanced Solid Tumors	2011-07-28	2011-10-31	DRUG	ABT-806	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01472003	PHASE1	COMPLETED	An Evaluation of the Biodistribution and Imaging Characteristics of ABT-806i (111In-ABT-806) in Subjects With Advanced Solid Tumor Types	2011-10-12	2011-10-31	DRUG	ABT-806i	Advanced Solid Tumors	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT00718380	PHASE1	COMPLETED	A Phase 1 Study of ABT-869 in Subjects With Solid Tumors	2008-07-16	2008-09-30	DRUG	ABT-869	Solid Tumor	AACT/ClinicalTrials.gov	CHEMBL496710	CHEMBL279	INHIBITOR	Vascular endothelial growth factor receptor 2 (VEGFR2/KDR)	KDR	single_protein
ABBV	AbbVie	NCT00718380	PHASE1	COMPLETED	A Phase 1 Study of ABT-869 in Subjects With Solid Tumors	2008-07-16	2008-09-30	DRUG	ABT-869	Solid Tumor	AACT/ClinicalTrials.gov	CHEMBL496710	CHEMBL289	INHIBITOR	Platelet-derived growth factor receptor beta (PDGFRB)	PDGFRB	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT00733187	PHASE1	COMPLETED	Pharmacokinetic Study To Evaluate Effect of Food and Diurnal Variation on ABT-869	2008-08-08	2009-02-28	DRUG	ABT-869	Advanced Solid Tumors	AACT/ClinicalTrials.gov	CHEMBL496710	CHEMBL279	INHIBITOR	Vascular endothelial growth factor receptor 2 (VEGFR2/KDR)	KDR	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT00733187	PHASE1	COMPLETED	Pharmacokinetic Study To Evaluate Effect of Food and Diurnal Variation on ABT-869	2008-08-08	2009-02-28	DRUG	ABT-869	Advanced Solid Tumors	AACT/ClinicalTrials.gov	CHEMBL496710	CHEMBL289	INHIBITOR	Platelet-derived growth factor receptor beta (PDGFRB)	PDGFRB	single_protein
ABBV	AbbVie (prior sponsor, Abbott)	NCT01085422	PHASE1	COMPLETED	A Study Combining ABT-888, Oral PARP Inhibitor, With Temozolomide in Patients With Metastatic Prostate Cancer	2010-03-10	2010-04-30	DRUG	ABT-888	Prostate Cancer	AACT/ClinicalTrials.gov	CHEMBL506871	CHEMBL3390820	INHIBITOR	PARP 1, 2 and 3	PARP1	family
ABBV	AbbVie (prior sponsor, Abbott)	NCT00649207	PHASE1	COMPLETED	A Phase I Study of ABT-888 in Combination With Conventional Whole Brain Radiation Therapy (WBRT) in Cancer Patients With Brain Metastases	2008-03-28	2008-03-31	DRUG	ABT-888	Brain Diseases | Brain Neoplasms | Central Nervous System Diseases | Neoplasm Metastasis | Nervous System Neoplasms	AACT/ClinicalTrials.gov	CHEMBL506871	CHEMBL3390820	INHIBITOR	PARP 1, 2 and 3	PARP1	family
ABBV	AbbVie	NCT00526617	PHASE1	COMPLETED	A Phase I Study of ABT-888 in Combination With Temozolomide in Cancer Patients	2007-09-05	2007-08-31	DRUG	ABT-888	Breast Cancer | Fallopian Tube Cancer | Hepatocellular Carcinoma | Metastatic Melanoma | Non-hematologic Malignancies | Ovarian Cancer | Primary Peritoneal Cancer	AACT/ClinicalTrials.gov	CHEMBL506871	CHEMBL3390820	INHIBITOR	PARP 1, 2 and 3	PARP1	family
ABBV	AbbVie	NCT02220738	PHASE1	TERMINATED	Study to Evaluate the Safety, Tolerability, and Pharmacokinetics of ABT-957 in Subjects With Mild-to-Moderate Alzheimer's Disease on Stable Doses of Acetylcholinesterase Inhibitors	2014-08-18	2014-09-30	DRUG	ABT-957	Alzheimer's Disease	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT02573740	PHASE1	TERMINATED	Safety, Tolerability and the Effects on Cerebrospinal Fluid Spectrin Breakdown Product-145 Levels of ABT-957 in Subjects With Mild Alzheimer's Disease and Mild Cognitive Impairment	2015-10-08	2015-12-31	DRUG	ABT-957	Alzheimer's Disease | Mild Cognitive Impairment	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT01668511	PHASE1	COMPLETED	A Study to Evaluate the Safety, Tolerability and Pharmacokinetics of Multiple Subcutaneous Injections of ABT-981 in Patients With Osteoarthritis of the Knee	2012-08-01	2012-09-30	BIOLOGICAL	ABT-981	Osteoarthritis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT03797261	PHASE1	TERMINATED	A Study of Venetoclax and AMG 176 in Patients With Relapsed/Refractory Hematologic Malignancies	2019-01-07	2019-03-18	DRUG	AMG 176	Acute Myeloid Leukemia | Diffuse Large B-cell Lymphoma | Non-Hodgkin's Lymphoma	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT03441555	PHASE1	COMPLETED	A Study of Venetoclax and Alvocidib in Patients With Relapsed/Refractory Acute Myeloid Leukemia	2018-02-16	2018-05-30	DRUG	Alvocidib	Acute Myeloid Leukemia (AML)	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT02203773	PHASE1	TERMINATED	Study of ABT-199 (GDC-0199) in Combination With Azacitidine or Decitabine (Chemo Combo) in Subjects With Acute Myelogenous Leukemia (AML)	2014-07-10	2014-10-06	DRUG	Azacitidine	Acute Myelogenous Leukemia | Myelogenous Leukemia | Treatment Naive AML	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL1992	INHIBITOR	DNA (cytosine-5)-methyltransferase 3A	DNMT3A	single_protein
ABBV	AbbVie	NCT02203773	PHASE1	TERMINATED	Study of ABT-199 (GDC-0199) in Combination With Azacitidine or Decitabine (Chemo Combo) in Subjects With Acute Myelogenous Leukemia (AML)	2014-07-10	2014-10-06	DRUG	Azacitidine	Acute Myelogenous Leukemia | Myelogenous Leukemia | Treatment Naive AML	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL1993	INHIBITOR	DNA (cytosine-5)-methyltransferase 1	DNMT1	single_protein
ABBV	AbbVie	NCT02203773	PHASE1	TERMINATED	Study of ABT-199 (GDC-0199) in Combination With Azacitidine or Decitabine (Chemo Combo) in Subjects With Acute Myelogenous Leukemia (AML)	2014-07-10	2014-10-06	DRUG	Azacitidine	Acute Myelogenous Leukemia | Myelogenous Leukemia | Treatment Naive AML	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL2311221	INHIBITOR	DNA		non_protein
ABBV	AbbVie	NCT02203773	PHASE1	TERMINATED	Study of ABT-199 (GDC-0199) in Combination With Azacitidine or Decitabine (Chemo Combo) in Subjects With Acute Myelogenous Leukemia (AML)	2014-07-10	2014-10-06	DRUG	Azacitidine	Acute Myelogenous Leukemia | Myelogenous Leukemia | Treatment Naive AML	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL2311222	INHIBITOR	RNA		non_protein
ABBV	AbbVie	NCT02942290	PHASE1	ACTIVE_NOT_RECRUITING	A Study Evaluating Venetoclax in Combination With Azacitidine in Participants With Treatment-Naïve Higher-Risk Myelodysplastic Syndromes (MDS)	2016-10-18	2017-01-12	DRUG	Azacitidine	Myelodysplastic Syndromes (MDS)	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL1992	INHIBITOR	DNA (cytosine-5)-methyltransferase 3A	DNMT3A	single_protein
ABBV	AbbVie	NCT02942290	PHASE1	ACTIVE_NOT_RECRUITING	A Study Evaluating Venetoclax in Combination With Azacitidine in Participants With Treatment-Naïve Higher-Risk Myelodysplastic Syndromes (MDS)	2016-10-18	2017-01-12	DRUG	Azacitidine	Myelodysplastic Syndromes (MDS)	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL1993	INHIBITOR	DNA (cytosine-5)-methyltransferase 1	DNMT1	single_protein
ABBV	AbbVie	NCT02942290	PHASE1	ACTIVE_NOT_RECRUITING	A Study Evaluating Venetoclax in Combination With Azacitidine in Participants With Treatment-Naïve Higher-Risk Myelodysplastic Syndromes (MDS)	2016-10-18	2017-01-12	DRUG	Azacitidine	Myelodysplastic Syndromes (MDS)	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL2311221	INHIBITOR	DNA		non_protein
ABBV	AbbVie	NCT02942290	PHASE1	ACTIVE_NOT_RECRUITING	A Study Evaluating Venetoclax in Combination With Azacitidine in Participants With Treatment-Naïve Higher-Risk Myelodysplastic Syndromes (MDS)	2016-10-18	2017-01-12	DRUG	Azacitidine	Myelodysplastic Syndromes (MDS)	AACT/ClinicalTrials.gov	CHEMBL1489	CHEMBL2311222	INHIBITOR	RNA		non_protein
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (high i.v. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (high medium i.v. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (high s.c. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (low i.v. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (low medium i.v. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (low s.c. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (very high i.v. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01577550	PHASE1	COMPLETED	Single Rising Dose Study of BI 655066 in Patients With Moderate and Severe Psoriasis	2012-04-10	2012-04-30	DRUG	BI 655066 (very low i.v. dose)	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie (prior sponsor, Abbott)	NCT00868413	PHASE1	COMPLETED	Study of ABT-263 When Administered in Combination With Either Fludarabine/Cyclophosphamide/Rituximab or Bendamustine/Rituximab in Relapsed or Refractory Chronic Lymphocytic Leukemia	2009-03-20	2009-11-30	DRUG	BR	Chronic Lymphocytic Leukemia	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT01594229	PHASE1	COMPLETED	A Study Evaluating the Safety and Pharmacokinetics of ABT-199 in Combination With Bendamustine/Rituximab (BR) in Subjects With Relapsed or Refractory Non-Hodgkin's Lymphoma	2012-04-20	2012-05-21	DRUG	Bendamustine	Non-Hodgkin's Lymphoma	AACT/ClinicalTrials.gov	CHEMBL487253	CHEMBL2311221	INHIBITOR	DNA		non_protein
ABBV	AbbVie	NCT03082209	PHASE1	COMPLETED	A Study of the Safety and Tolerability of ABBV-621 in Participants With Previously-Treated Solid Tumors and Hematologic Malignancies	2017-03-14	2017-03-20	DRUG	Bevacizumab	Advanced Solid Tumors | Cancer | Hematologic Malignancies	AACT/ClinicalTrials.gov	CHEMBL1201583	CHEMBL1783	INHIBITOR	Vascular endothelial growth factor A	VEGFA	single_protein
ABBV	AbbVie	NCT03639194	PHASE1	COMPLETED	A Study of ABBV-011 Alone and in Combination With Budigalimab (ABBV-181) in Participants With Relapsed or Refractory Small Cell Lung Cancer	2018-08-17	2018-10-24	DRUG	Budigalimab	Small Cell Lung Cancer	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT03821935	PHASE1	ACTIVE_NOT_RECRUITING	Study to Determine the Safety, Tolerability, Pharmacokinetics and Recommended Phase 2 Dose (RP2D) of Livmoniplimab (ABBV-151) as a Single Agent and in Combination With Budigalimab (ABBV-181) in Participants With Locally Advanced or Metastatic Solid Tumors	2019-01-28	2019-02-21	DRUG	Budigalimab	Advanced Solid Tumors Cancer	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT02772601	PHASE1	COMPLETED	This Study Tests the Effect of Risankizumab on the Metabolism in the Liver of Five Additional Drugs to Study Possible Drug Interactions in Patients With Psoriasis With or Without Psoriatic Arthritis	2016-05-12	2016-09-15	DRUG	Caffeine	Psoriasis	AACT/ClinicalTrials.gov						
ABBV	AbbVie	NCT02033551	PHASE1	COMPLETED	A Study Evaluating Veliparib as a Single Agent or in Combination With Chemotherapy in Subjects With Solid Tumors	2014-01-08	2013-12-31	DRUG	Carboplatin	Breast Cancer | Colon Cancer | Gastric Cancer | Lung Cancer | Ovarian Cancer | Solid Tumors	AACT/ClinicalTrials.gov	CHEMBL1351	CHEMBL2311221	INHIBITOR	DNA		non_protein
ABBV	AbbVie	NCT03893955	PHASE1	ACTIVE_NOT_RECRUITING	A Study to Determine the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of ABBV-927 With ABBV-368, Budigalimab (ABBV-181) and/or Chemotherapy in Participants With Locally Advanced or Metastatic Solid Tumors	2019-03-27	2019-05-21	DRUG	Carboplatin	Advanced Solid Tumors | Cancer | Metastatic Solid Tumors | Non-small-cell-lung-cancer (NSCLC) | Triple-Negative Breast Cancer (TNBC)	AACT/ClinicalTrials.gov	CHEMBL1351	CHEMBL2311221	INHIBITOR	DNA		non_protein
ABBV	AbbVie	NCT01225302	PHASE1	COMPLETED	A Study of Linifanib (ABT-869) in Combination With Carboplatin/Paclitaxel in Japanese Subjects With Non-Small Cell Lung Cancer (NSCLC)	2010-09-28	2010-09-30	DRUG	Carboplatin	Non-Small Cell Lung Cancer	AACT/ClinicalTrials.gov	CHEMBL1351	CHEMBL2311221	INHIBITOR	DNA		non_protein
